Age,Niveau de diplôme,Genre,Quartier,Salaire (€),Classe sociale,École des enfants,Dispose de femme de ménage,Prix au mètre carré de l'habitation (€/m2),Casier judiciaire,Niveau social des parents,Va souvent au cinéma,Score
87,2,0,2,5858,1,0,1,4884,0,1,0,2.1500000000000004
82,1,1,0,5165,0,1,1,4362,1,2,2,2.9
64,0,0,1,4649,2,0,1,1884,0,2,2,0.7999999999999998
63,3,1,2,9018,2,1,1,3713,0,2,0,1.2999999999999998
25,1,0,1,5247,1,0,1,2725,0,0,2,1.0499999999999998
79,4,0,0,7795,1,0,1,2610,0,1,2,1.0499999999999998
47,3,1,1,6290,0,1,1,1725,0,1,1,0.3999999999999999
48,0,0,0,7714,1,1,1,1050,0,1,1,-0.3500000000000001
18,4,0,0,4369,0,0,1,2188,1,0,1,2.6999999999999997
86,0,0,2,9207,0,1,1,2079,0,1,2,1.5499999999999998
68,1,0,2,9409,0,0,1,4947,1,0,1,4.15
52,2,0,0,9791,2,1,1,3607,1,0,0,2.55
51,1,0,2,3410,1,0,0,4569,0,0,2,1.65
63,4,1,0,4860,2,1,0,4683,0,0,2,0.3999999999999999
62,0,1,0,2830,1,0,0,4925,1,1,2,3.0
22,2,0,2,9900,0,0,1,4631,1,2,1,4.65
48,0,1,0,3702,1,0,1,3845,0,0,0,-0.050000000000000266
80,0,0,0,4617,2,0,1,3492,1,2,0,2.4499999999999997
79,3,0,2,1771,2,1,1,4080,1,2,0,3.65
69,0,0,2,4372,1,0,0,4435,0,1,2,1.9
85,1,1,0,4169,0,1,0,3284,1,1,0,1.55
67,1,0,2,6672,0,0,1,4701,1,1,1,4.15
62,2,1,2,5267,2,0,0,4300,1,1,1,4.5
77,3,1,2,3483,2,1,1,3099,1,1,0,3.4499999999999997
49,1,0,1,4614,1,0,0,2823,0,1,0,0.04999999999999982
32,3,1,0,2514,1,0,0,1810,1,0,2,2.75
80,2,1,1,2093,2,0,0,3933,1,1,1,2.9
25,0,1,1,7827,0,1,0,2967,0,2,1,0.1499999999999999
44,4,1,2,7096,1,1,0,1877,0,0,2,1.5
37,3,1,1,6106,2,0,0,1485,1,2,2,3.75
58,4,0,0,2680,0,0,0,2958,0,0,2,0.3999999999999999
26,1,1,0,8848,2,0,0,2736,0,1,2,0.3999999999999999
89,2,1,1,4849,1,0,0,4755,1,0,0,3.4
34,0,1,2,7448,0,0,1,1207,1,2,2,4.4
87,4,0,1,8207,0,1,1,4412,1,0,2,3.9
81,3,1,1,2623,1,0,0,1963,0,0,2,0.75
88,3,0,2,5007,0,0,1,1091,0,0,2,2.15
81,3,0,2,3113,2,0,1,1060,1,1,0,3.8
34,4,0,1,8100,0,1,1,4329,0,2,0,0.8999999999999999
74,1,0,1,3625,2,1,0,2645,1,1,1,2.05
49,3,0,2,5062,1,1,1,1756,1,1,0,3.65
71,4,0,1,9862,0,0,0,1820,1,0,1,3.25
74,4,0,0,1494,0,0,0,1926,0,2,0,-0.25
38,1,1,0,2132,1,0,1,3696,1,1,2,2.55
26,1,0,2,1222,2,0,0,4509,1,2,1,3.5
77,0,0,0,1510,2,0,1,3577,0,2,1,-0.20000000000000018
73,2,1,1,9128,1,1,0,3266,0,1,0,0.3999999999999999
64,4,0,2,1510,2,1,0,2222,1,1,0,3.15
69,2,0,1,5673,1,1,0,3330,0,1,0,0.3999999999999999
67,2,1,0,3618,1,1,1,4765,1,1,2,3.05
81,3,0,2,9529,0,1,1,1086,0,0,1,1.15
81,2,0,1,6101,2,0,1,3771,0,2,0,1.0499999999999998
50,2,1,0,4604,1,1,0,3906,1,2,1,2.05
50,2,1,0,2311,2,1,1,2185,0,0,1,-0.4500000000000002
30,1,1,1,9071,1,1,0,1898,1,2,0,2.25
36,2,1,2,4310,2,1,0,1619,1,0,0,3.15
42,0,0,0,5537,2,0,0,4523,0,2,2,1.0
80,1,0,1,9503,0,0,1,1597,0,2,1,0.3999999999999999
80,2,1,1,5526,0,0,0,2350,1,0,2,3.9
66,4,0,0,3718,0,1,0,1931,0,2,1,-0.6000000000000001
76,4,1,1,6754,1,0,1,2022,0,0,2,1.5499999999999998
72,1,1,1,7777,0,1,1,1530,0,0,0,-0.10000000000000009
52,2,1,0,1472,2,1,0,4196,1,0,0,2.25
56,2,0,1,1625,2,1,1,1497,0,0,1,-0.10000000000000009
48,4,1,0,9450,0,0,0,2567,1,1,1,2.9
49,4,1,0,7018,2,1,0,1844,0,2,1,-0.25
76,3,1,1,3802,0,1,1,1378,1,1,0,2.55
89,1,0,2,3940,1,0,1,3203,0,1,0,0.9499999999999997
51,4,1,0,1359,0,0,1,1926,1,0,1,2.4
22,3,1,0,2665,1,0,1,2086,1,0,0,2.55
65,2,0,2,8735,2,0,1,2669,1,1,0,4.3
88,1,0,1,2326,2,0,0,2555,1,1,1,2.4
34,4,0,0,7056,2,1,1,4498,1,2,1,2.9
28,4,0,2,2367,0,1,0,1229,1,2,2,3.5
56,1,0,0,9470,1,1,0,3837,0,1,2,-0.10000000000000009
29,4,0,1,5620,2,0,1,4543,1,1,0,3.9
81,4,0,0,9798,1,0,1,3074,0,1,0,0.5499999999999998
75,2,1,1,2552,2,1,1,3020,0,1,1,0.04999999999999982
85,3,1,0,6488,2,1,1,4409,0,2,0,0.3999999999999999
38,2,1,2,3216,0,1,0,1777,1,2,0,3.15
72,3,1,0,4746,1,1,0,1007,1,2,0,1.9
28,4,0,2,5842,2,0,1,1694,1,0,2,4.65
24,0,1,2,7938,1,0,1,1930,1,0,1,3.9
64,4,1,0,2152,1,0,0,1713,1,2,2,2.75
78,4,0,1,1451,2,1,0,1017,1,0,1,2.25
77,4,0,0,6843,0,0,0,2739,1,1,1,2.9
20,0,1,0,4723,2,0,0,1721,0,2,1,-0.3500000000000001
57,1,0,2,8812,1,0,0,4296,1,1,1,4.0
56,0,0,0,3360,1,0,0,4776,1,0,1,2.65
56,2,1,2,1211,1,0,1,1476,0,1,1,1.15
54,3,0,1,1082,1,0,0,1280,1,2,2,3.25
85,3,0,2,9478,1,1,1,2679,0,0,2,1.7999999999999998
34,1,1,2,8867,0,1,1,2127,0,0,2,1.2999999999999998
46,4,0,2,9316,0,0,1,1649,1,1,0,4.15
62,2,1,0,6620,1,0,0,1757,1,0,1,2.75
86,0,0,1,6425,2,0,0,4884,1,2,1,3.5
87,3,1,2,8082,2,0,1,2153,1,1,1,4.3
36,1,0,2,6488,0,1,1,2353,0,2,2,1.2999999999999998
85,2,0,0,8369,1,0,0,3988,1,2,0,2.9
41,1,1,0,7512,2,0,1,4655,0,0,2,0.8999999999999999
37,0,1,0,1060,0,1,0,1765,1,1,1,1.5
44,0,0,1,4671,0,1,1,3314,1,1,2,2.9499999999999997
78,1,1,1,1564,2,0,0,2154,1,0,2,2.9
86,0,1,2,8790,1,0,1,3417,0,2,1,1.5499999999999998
70,3,1,2,4045,0,0,0,3263,0,2,2,1.7999999999999998
70,3,1,0,9583,2,0,0,3775,0,1,2,0.8999999999999999
71,3,1,2,8987,2,0,0,3512,0,0,1,1.65
75,0,0,1,3518,1,1,1,3532,1,2,1,2.4499999999999997
29,3,0,0,8250,1,0,1,2181,0,2,1,0.5499999999999998
70,0,0,2,2086,0,1,0,2081,1,0,1,2.9
78,2,0,1,4715,0,1,0,3952,0,2,2,0.5499999999999998
71,3,0,2,6704,1,1,1,1005,1,1,2,4.15
87,0,0,1,3138,0,0,1,1741,0,0,2,0.7999999999999998
74,0,0,1,5152,0,1,0,1670,0,1,0,0.0
53,1,1,0,7490,0,0,0,4297,0,0,2,0.75
54,4,1,2,6041,0,0,1,3165,1,1,0,4.3
38,3,1,1,8540,1,0,0,4435,1,2,2,4.25
69,2,0,0,1404,1,1,0,1325,1,2,2,2.25
81,2,0,0,9050,0,1,0,3366,1,2,2,2.9
20,3,0,0,8160,0,0,1,2405,1,2,1,3.05
18,2,0,0,4557,1,1,0,1779,0,1,0,-0.6000000000000001
85,2,1,0,5116,1,1,1,1895,1,0,1,2.4
57,1,1,0,7317,2,0,1,2349,0,2,0,0.04999999999999982
24,4,1,2,8417,2,0,1,1484,0,0,2,2.15
21,1,1,1,2999,1,0,1,1880,0,2,2,0.3999999999999999
72,3,1,0,4671,1,1,0,1917,0,1,1,-0.6000000000000001
27,2,0,0,4783,0,0,1,4844,0,0,0,0.5499999999999998
25,4,0,1,5370,0,0,1,3751,0,1,2,1.5499999999999998
79,2,1,2,5241,0,0,0,2363,0,2,2,2.15
74,1,1,1,9412,0,1,0,1027,1,0,1,2.25
70,2,1,2,1312,1,1,1,2398,0,2,0,0.7999999999999998
83,2,0,2,8532,2,1,1,3681,0,2,1,1.2999999999999998
68,3,1,1,8329,1,0,1,1394,1,0,1,3.4
26,0,1,1,8011,1,0,0,4746,1,2,1,3.5
74,1,0,1,5002,1,0,0,4754,1,2,0,3.25
70,3,1,2,6612,2,0,1,1314,1,0,1,4.15
49,3,0,1,9919,0,1,0,3624,0,0,2,0.8999999999999999
68,3,0,1,5971,0,1,1,2679,1,2,2,3.55
72,2,0,1,9145,0,0,1,2700,0,1,0,1.0499999999999998
75,2,0,1,2216,2,0,0,1984,0,2,2,0.75
55,4,1,2,6924,0,0,1,1918,0,1,2,2.15
70,1,0,0,2528,0,1,0,2635,0,2,2,-0.6000000000000001
83,2,0,2,2619,0,0,1,2112,0,1,1,1.2999999999999998
28,0,0,1,8061,1,1,0,4474,0,0,2,1.0
56,1,1,0,5119,1,0,0,4648,0,0,1,0.25
28,4,0,0,1095,0,0,0,4084,0,2,0,0.25
43,4,1,1,1573,1,1,1,1508,1,1,2,2.9
18,0,0,0,1067,1,0,1,1941,1,0,1,2.15
67,3,0,2,5485,0,0,1,3183,0,1,0,1.7999999999999998
51,1,0,1,5088,2,0,0,3350,1,1,0,2.9
52,0,1,2,6555,0,1,0,1294,1,2,0,3.25
62,4,1,1,6416,2,1,1,1245,0,2,0,0.3999999999999999
27,3,0,1,5268,2,0,0,2108,1,0,0,3.4
20,4,0,1,6173,1,1,0,4367,0,2,1,0.75
43,1,0,0,4312,2,1,0,2300,0,0,2,-0.44999999999999996
49,3,0,1,7972,2,1,0,1644,1,1,2,3.25
19,1,0,1,8435,2,1,1,2660,1,0,1,2.55
34,4,1,1,7208,1,0,1,4651,0,0,1,1.4
50,0,1,2,4027,2,0,1,4689,1,0,0,4.05
86,1,0,0,3642,0,0,1,3209,0,2,0,-0.30000000000000027
47,1,0,2,9755,1,1,0,3438,0,0,1,0.6499999999999999
58,0,1,0,9457,0,0,0,1745,1,0,0,2.5
75,2,1,0,5226,1,0,0,3915,1,1,1,2.9
90,0,1,1,1871,1,1,0,2202,0,1,1,-0.3500000000000001
27,0,1,0,2280,2,0,1,3179,0,1,1,-0.20000000000000018
44,1,0,2,8002,2,0,1,4392,1,2,0,4.15
26,1,1,2,1785,1,1,1,1887,0,1,2,0.6499999999999999
33,1,0,0,2122,2,1,1,3853,0,1,0,-0.95
55,0,0,0,3355,2,0,1,2738,0,0,0,-0.050000000000000266
81,1,1,0,9081,1,0,0,4113,1,1,0,2.75
66,3,1,1,5792,2,0,0,4400,1,1,1,3.75
77,4,1,0,3234,0,1,0,3112,1,0,1,2.05
20,1,0,1,1718,2,1,0,3915,1,0,1,1.9
88,4,0,2,6929,2,1,0,1307,0,0,0,1.0
42,4,0,0,6099,2,1,0,1218,1,1,1,2.25
69,4,1,2,1448,0,1,1,4595,1,1,2,4.15
19,0,0,2,5624,0,1,1,3599,0,2,2,1.5499999999999998
84,0,1,2,8228,2,1,1,2727,1,1,2,4.05
41,2,0,2,2989,2,1,0,1694,0,0,1,0.5
29,0,1,1,5272,1,0,0,3130,0,2,1,0.6499999999999999
67,0,0,1,7259,1,1,0,2810,0,1,2,0.6499999999999999
64,0,1,0,4041,2,1,1,4646,0,1,2,0.2999999999999998
23,1,1,0,7380,2,1,1,4714,1,0,0,2.4
38,3,1,1,9989,2,1,0,2470,0,2,0,0.3999999999999999
64,4,0,0,5572,1,1,1,4383,0,1,0,0.3999999999999999
54,3,0,2,7383,1,1,1,3389,0,2,2,1.7999999999999998
56,0,0,2,9502,0,1,1,1721,0,1,2,1.4
47,2,0,2,2048,0,1,1,2906,0,1,2,1.2999999999999998
54,4,1,1,5859,2,1,1,4458,0,0,1,0.8999999999999999
45,4,1,1,9785,0,0,0,4109,0,2,0,1.25
42,3,1,0,6722,1,0,1,3422,0,2,2,1.0499999999999998
62,1,1,1,9851,0,0,0,1762,1,2,0,2.75
29,0,1,2,8610,2,1,1,4859,1,1,1,3.9
52,4,1,0,7569,1,0,0,3123,1,0,1,2.9
68,3,1,0,7253,0,1,1,2402,0,1,2,0.5499999999999998
18,3,0,1,6220,0,0,1,2074,1,2,1,3.55
65,2,0,2,4466,2,1,0,2060,1,0,2,3.8
57,2,1,0,3849,0,0,1,3389,0,0,2,0.6999999999999997
76,0,0,1,8946,0,0,1,2988,1,1,2,3.8
26,2,1,2,5313,2,0,1,4628,1,1,1,4.65
25,4,1,2,7141,2,1,0,2613,0,2,1,1.15
43,3,0,1,5772,1,1,1,1764,1,0,1,2.9
18,0,0,0,5214,0,1,0,2519,1,2,1,2.15
20,1,1,0,4433,0,1,0,1006,1,0,1,1.4
24,3,1,1,2124,1,0,1,4991,1,1,0,3.4
78,3,1,1,9482,1,1,1,1656,1,2,1,2.9
72,4,0,0,8216,0,1,1,1769,0,1,1,-0.10000000000000009
57,4,0,1,3540,2,1,1,1860,0,0,0,0.04999999999999982
72,1,1,1,7529,1,1,1,3205,0,0,0,0.04999999999999982
65,2,0,0,7832,2,1,1,2319,0,1,1,0.04999999999999982
44,2,1,2,1460,2,1,0,2970,0,1,0,0.6499999999999999
54,4,0,0,6286,2,1,0,4278,1,0,0,2.75
83,3,1,1,5323,0,1,0,1317,1,1,2,3.25
23,3,0,2,6855,0,1,0,1745,0,2,0,1.0
23,2,0,1,1840,0,0,1,2222,0,1,2,1.0499999999999998
19,1,1,1,7381,1,1,0,1403,0,0,0,-0.25
37,0,0,2,1532,1,0,1,2902,0,2,0,1.0499999999999998
29,3,0,2,5279,1,1,1,4072,0,1,0,1.65
84,1,0,1,5088,2,1,0,3332,1,1,2,2.9
22,1,1,1,4700,1,1,1,3349,1,2,1,2.1999999999999997
57,4,1,0,8990,2,1,1,4221,1,0,1,2.9
35,2,0,2,5275,2,0,1,4519,0,1,2,2.6500000000000004
44,1,1,2,7060,0,1,1,1864,1,1,2,3.65
20,2,0,1,5692,1,0,1,3004,0,1,2,1.5499999999999998
30,3,1,1,3679,0,0,1,3370,1,1,1,3.1999999999999997
50,4,1,0,4793,1,0,1,3545,0,1,1,0.19999999999999973
33,1,1,1,4645,2,0,0,1620,1,1,0,2.4
39,4,0,2,7613,0,1,0,4256,1,0,0,4.0
52,0,0,2,2713,1,1,0,1891,0,2,0,0.25
56,4,1,2,8714,0,0,1,4527,0,1,1,2.1500000000000004
51,3,1,2,7689,2,1,0,1187,0,1,1,1.0
73,0,1,2,8572,2,0,1,1830,0,1,2,1.9
32,2,1,2,2170,1,1,0,3232,1,1,0,3.15
74,3,0,1,6604,1,1,0,1596,1,0,2,3.25
26,2,1,0,7928,0,0,0,3621,1,0,2,3.4
66,4,1,2,7141,1,1,1,3329,0,2,1,1.2999999999999998
67,2,1,0,8343,1,0,1,1599,0,1,1,0.3999999999999999
78,3,1,1,8951,0,0,0,1063,1,2,1,3.25
78,1,0,2,2729,0,0,1,3998,1,2,0,3.3
37,3,1,2,2568,0,0,0,4832,1,2,0,4.0
79,0,1,0,8970,2,1,0,2177,1,1,0,2.15
60,3,1,1,6894,0,1,1,4759,1,0,1,3.4
48,0,0,0,6033,1,1,1,1607,0,0,1,-0.3500000000000001
70,4,0,1,5702,1,1,1,2061,1,2,2,3.55
32,4,1,2,3097,0,1,0,3178,0,1,0,0.7999999999999998
40,2,1,0,9204,2,0,1,3943,0,1,1,0.5499999999999998
43,3,0,2,2368,0,1,1,2106,1,1,0,3.3
48,4,1,1,4421,0,1,0,4143,1,0,2,3.4
51,3,0,2,1239,0,0,0,1322,1,1,2,4.0
39,2,1,0,2202,2,1,1,2274,1,0,2,2.55
61,3,0,1,3568,2,1,0,4166,0,1,0,0.3999999999999999
51,0,0,1,9599,0,1,0,2445,0,2,2,0.6499999999999999
51,1,1,0,7431,2,0,0,4472,0,0,0,0.25
18,1,1,0,6620,0,0,0,1633,0,0,1,-0.25
80,1,0,2,4535,2,1,0,2172,0,1,2,0.7999999999999998
62,0,1,1,4501,2,0,0,1831,0,1,1,0.1499999999999999
90,0,0,0,6662,1,1,0,3008,0,0,1,-0.3500000000000001
36,3,0,1,4166,2,1,0,2413,1,2,1,2.55
69,2,1,2,2142,0,0,1,1873,1,1,1,3.65
51,0,1,1,6852,1,0,1,2289,1,1,1,3.3
30,4,1,2,2432,2,0,0,2156,1,1,1,3.65
75,4,1,2,8909,0,0,0,1751,0,0,2,2.0
60,0,0,0,5245,2,0,0,1850,1,0,1,2.5
88,2,1,2,2725,2,0,1,4922,0,1,2,2.15
83,1,1,2,3680,2,0,1,1217,0,2,0,0.7999999999999998
41,3,1,2,9749,0,1,0,3503,1,1,0,3.65
57,4,1,1,3404,2,1,0,4910,0,1,0,0.3999999999999999
70,3,1,0,1158,1,0,1,4827,0,0,0,0.3999999999999999
85,3,1,0,9322,2,1,1,3239,1,0,0,2.55
37,2,0,2,4752,1,1,1,4417,1,2,0,3.8
45,2,0,1,5937,2,1,0,3458,1,1,2,3.4
68,2,1,1,6781,1,1,0,1702,0,2,2,0.75
89,0,0,2,5085,2,1,0,1505,1,2,0,3.25
56,1,1,1,2407,0,0,0,4015,0,1,2,0.75
39,3,0,2,8212,0,1,1,3678,0,2,1,1.2999999999999998
34,4,0,2,9774,1,1,1,1846,0,2,1,1.15
58,4,1,2,9081,0,0,1,2693,0,2,1,1.7999999999999998
20,1,0,0,3827,0,0,1,1195,1,0,1,2.05
37,0,1,0,2086,2,1,1,1958,1,2,1,1.65
24,4,0,2,6556,2,0,1,3917,0,1,2,2.3
36,1,0,0,1513,1,1,1,3662,1,1,2,2.05
62,3,0,2,1670,0,1,0,4717,0,0,1,1.0
36,1,1,0,6806,1,1,0,1589,1,2,2,2.25
30,3,1,2,1168,2,1,1,3415,0,0,0,0.7999999999999998
78,4,1,0,5882,2,0,1,1985,0,2,0,0.3999999999999999
27,3,1,1,3833,0,1,1,4113,1,2,1,3.05
22,2,0,1,2502,2,1,0,1315,1,2,2,2.75
36,2,0,1,4577,0,1,1,1058,0,2,1,0.04999999999999982
21,1,0,2,3455,0,1,1,3802,1,1,2,3.4499999999999997
22,0,0,0,4680,2,1,0,1391,1,0,1,1.65
72,4,0,0,8922,1,1,0,1319,1,1,0,2.25
26,2,0,0,5334,0,0,0,3518,0,2,2,0.8999999999999999
37,3,1,1,6487,0,1,0,4631,0,2,0,0.75
33,3,0,0,9225,2,1,1,4745,0,1,2,0.8999999999999999
46,0,1,2,8533,1,1,1,3352,1,0,0,3.55
48,4,0,0,4891,2,0,0,4379,0,1,1,0.3999999999999999
87,3,0,1,8163,0,1,0,3451,0,2,0,0.3999999999999999
77,1,0,2,3133,0,0,1,1602,0,2,1,0.7999999999999998
81,4,0,1,9124,0,0,1,1542,1,2,1,3.4
22,1,0,2,6360,2,0,0,2990,0,0,1,1.15
29,3,1,2,8893,1,0,1,4743,1,1,1,4.65
87,4,0,2,5443,1,0,1,1288,0,0,2,2.15
89,3,1,2,7995,0,0,1,2955,1,2,0,4.3
74,3,0,0,1080,0,1,0,3443,0,1,2,-0.10000000000000009
69,4,0,1,7127,1,0,0,4302,0,1,2,1.75
81,4,1,0,6388,2,1,0,2091,0,0,0,-0.10000000000000009
72,4,1,2,4513,0,1,1,3589,1,1,0,3.4499999999999997
78,2,1,0,2040,1,1,0,3856,0,1,1,-0.6000000000000001
88,1,1,2,4344,1,0,1,1486,1,0,2,3.8
59,4,0,0,5405,2,1,1,1280,1,2,1,2.4
86,1,0,0,2506,1,1,1,4596,0,0,2,-0.10000000000000009
86,1,0,2,4075,2,1,1,4593,0,2,2,1.2999999999999998
80,0,1,1,8926,2,0,0,4396,0,1,2,1.5
88,2,0,2,3320,2,1,1,3966,0,1,1,0.9499999999999997
30,0,0,1,1609,2,1,0,1796,1,0,2,2.5
43,0,1,1,4294,1,0,1,2480,1,2,0,2.9499999999999997
36,4,1,0,9813,1,0,1,4574,0,0,1,0.8999999999999999
39,1,0,2,5190,0,1,1,1906,0,2,1,0.6499999999999999
47,3,1,1,4120,2,1,0,2986,0,1,0,0.04999999999999982
48,4,1,2,8119,0,1,1,4958,1,2,1,4.15
84,2,1,1,5163,2,0,0,3340,1,1,0,3.4
49,1,1,1,8647,2,1,0,4490,1,1,2,3.25
58,1,0,1,8487,0,1,0,4836,1,0,1,2.75
61,2,1,0,8744,2,0,1,1786,0,1,1,0.3999999999999999
47,4,0,2,6977,0,1,1,1396,1,1,2,4.15
84,4,0,0,4393,2,0,0,3719,0,1,1,0.04999999999999982
86,4,1,2,2939,1,1,1,3027,1,2,1,3.3
75,3,1,1,8213,0,1,1,3626,0,1,2,1.0499999999999998
85,1,1,1,9762,2,1,0,4141,0,0,0,0.25
55,4,0,0,9170,2,1,0,3543,1,2,0,2.4
66,4,1,0,2042,1,1,1,2337,0,0,0,-0.4500000000000002
69,1,0,0,1579,2,1,0,3080,0,1,0,-1.1
56,3,0,1,1773,0,1,1,2257,0,1,0,0.04999999999999982
58,1,1,1,2677,2,1,0,4071,0,1,0,-0.25
85,4,1,2,3839,0,1,0,4864,0,2,2,1.65
58,2,1,2,6196,2,1,0,1311,0,2,2,1.5
69,1,1,0,6116,0,0,0,4984,0,0,0,0.25
21,0,1,1,1084,1,0,1,1497,0,0,0,0.1499999999999999
86,2,0,1,3617,2,0,1,4366,0,0,2,1.5499999999999998
70,2,0,0,9272,0,0,1,4547,1,2,2,3.9
49,1,1,1,1255,0,1,1,4817,0,0,1,-0.10000000000000009
26,2,0,1,1634,0,0,0,1886,0,1,2,0.75
34,1,0,1,1771,2,0,1,3431,1,1,1,2.55
37,0,0,0,5971,2,0,1,2583,1,1,2,3.3
22,0,1,1,2083,2,1,0,2996,1,1,0,2.15
36,4,1,2,8395,0,0,1,2374,0,1,2,2.3
25,2,1,2,6322,1,0,0,4019,0,0,1,2.0
19,2,0,2,1871,1,0,1,3958,0,1,0,1.2999999999999998
82,1,0,0,3218,1,1,1,4488,1,1,2,2.55
79,4,1,0,8120,2,1,0,2119,1,0,2,2.9
82,3,1,2,4312,2,1,0,4268,0,1,0,1.15
33,0,1,0,2663,0,0,1,2183,0,0,0,-0.20000000000000018
40,1,1,1,5474,1,1,0,4669,1,0,0,2.75
46,4,0,2,1248,0,0,0,3611,0,1,1,1.15
22,4,0,0,3758,2,1,1,1702,1,0,0,2.05
28,1,1,2,5464,1,1,1,2783,0,1,1,0.7999999999999998
75,1,1,2,9651,0,1,0,4321,0,2,0,1.0
33,2,0,1,6386,0,1,1,4805,1,1,2,3.9
71,1,1,1,3202,2,0,0,3353,0,0,1,0.04999999999999982
41,1,1,2,6616,0,1,0,3395,0,1,0,0.6499999999999999
49,2,0,1,7069,1,1,1,3573,1,1,1,3.05
50,0,1,1,6918,0,0,0,1433,0,2,0,0.5
77,2,0,1,6619,1,0,0,4139,0,0,0,1.25
43,4,1,2,1197,1,0,0,2035,0,2,0,1.15
39,2,0,1,9736,0,1,0,3218,1,2,1,2.9
40,4,0,1,8838,2,0,1,1751,1,2,0,3.4
86,1,0,1,8837,2,1,0,4362,0,2,2,0.75
57,2,1,2,9841,1,1,1,2936,0,1,0,1.2999999999999998
52,0,0,2,6912,1,0,1,3308,1,2,1,4.05
69,3,1,2,5048,2,0,0,4065,0,0,1,2.0
86,2,0,0,9282,1,1,0,4031,0,0,1,0.25
50,1,0,1,3453,0,1,1,4834,0,0,1,0.04999999999999982
22,1,1,0,5230,1,0,1,1023,0,1,2,0.3999999999999999
79,3,1,2,3444,2,1,0,4790,0,1,2,1.65
72,0,0,0,1752,1,1,0,2541,1,0,1,1.65
86,3,1,0,5967,2,1,1,2196,1,1,1,2.55
35,3,1,1,6150,1,1,0,2981,1,2,0,2.9
51,1,0,0,4972,1,0,1,4313,0,0,1,0.04999999999999982
57,1,0,2,4176,0,1,1,4558,0,2,2,1.2999999999999998
79,2,1,0,8592,2,0,1,3850,0,2,1,0.5499999999999998
56,0,1,0,1912,1,1,1,3708,1,2,1,1.7999999999999998
26,2,0,1,8481,2,1,1,4730,0,0,1,0.8999999999999999
60,2,1,0,4485,0,1,0,2467,0,0,0,-0.4500000000000002
77,4,0,0,9264,2,1,0,3696,1,1,0,2.4
63,4,0,1,5360,1,0,1,3863,1,1,0,3.55
78,4,1,2,6107,1,0,1,4766,0,2,0,2.1500000000000004
58,2,0,0,5348,0,1,1,4785,0,1,1,0.3999999999999999
71,0,0,2,8222,0,1,1,3864,0,0,0,1.0499999999999998
19,1,0,1,6463,2,1,0,3368,1,1,2,2.9
70,1,0,2,6879,0,1,1,1417,1,1,2,3.65
66,0,0,2,5533,2,0,1,3254,1,2,1,4.05
71,1,0,0,1170,2,0,1,3362,1,0,2,2.55
27,3,0,2,9087,1,1,1,4432,0,1,2,2.15
33,4,1,0,4283,2,1,0,2696,0,2,0,-0.4500000000000002
50,0,1,0,6611,1,0,0,3662,0,2,1,0.1499999999999999
52,4,1,2,2032,1,1,0,4838,0,1,1,1.0
59,1,0,1,4165,0,1,1,3911,0,0,2,0.19999999999999973
19,1,1,1,4187,0,0,1,2427,1,2,1,2.6999999999999997
34,4,1,1,4537,2,0,1,3825,1,0,2,3.6999999999999997
22,4,0,0,5718,0,1,1,1380,0,1,0,-0.10000000000000009
32,4,0,2,1835,2,0,0,4814,0,2,1,1.5
46,3,1,1,1332,1,1,1,1377,1,0,0,2.4
28,4,0,1,1219,2,1,0,2751,0,0,2,0.3999999999999999
77,2,0,1,1456,2,1,1,3483,0,0,1,0.04999999999999982
69,3,1,0,8400,2,1,1,2009,0,2,1,0.04999999999999982
28,0,1,2,6455,1,0,1,3647,1,2,0,4.05
32,1,1,1,5092,2,1,0,1709,0,0,2,0.25
31,1,0,1,7134,1,1,0,3145,0,0,0,-0.10000000000000009
49,4,0,0,4211,2,1,0,4331,1,1,0,2.4
56,0,1,0,7902,0,0,0,2793,1,2,0,2.65
78,1,1,2,3471,1,1,1,1177,0,1,0,0.2999999999999998
30,1,0,2,5049,2,0,1,2141,0,1,1,1.2999999999999998
83,2,1,1,6467,2,1,1,2383,0,2,2,1.0499999999999998
64,1,1,1,7442,2,1,1,4323,1,2,1,2.9
69,3,0,1,7981,2,1,0,1820,1,1,0,2.75
73,2,1,0,5743,0,1,1,3801,0,1,1,0.04999999999999982
48,3,0,0,9213,0,1,0,3991,0,0,0,-0.10000000000000009
54,4,1,2,2916,2,0,1,2171,1,2,2,4.3
84,4,1,1,4430,2,1,0,1869,1,1,2,2.9
24,0,1,0,3765,2,1,0,1550,1,1,1,1.65
49,4,1,2,2319,0,0,0,3145,0,0,2,1.65
25,4,1,1,7615,0,0,1,3295,0,0,0,1.0499999999999998
66,4,0,0,3801,0,1,0,2514,1,0,2,2.55
68,1,1,1,1074,2,0,1,1964,1,0,2,2.9
28,3,0,2,2788,0,0,1,2859,0,2,0,1.2999999999999998
31,3,1,1,6808,0,1,0,1569,0,2,0,0.25
55,4,0,2,4824,0,1,1,1211,1,0,1,3.3
78,4,1,2,7369,0,0,0,2078,0,2,2,2.15
54,2,0,0,9447,1,0,0,3691,1,2,1,2.9
82,0,0,2,5489,1,1,1,3679,0,1,2,1.5499999999999998
33,0,0,1,9682,2,0,1,1168,1,2,0,3.15
50,1,1,0,1059,1,0,1,3435,0,0,0,-0.4500000000000002
73,0,1,0,7122,0,0,1,1384,0,2,1,0.1499999999999999
